id,name,team,league,city,lat,lon,country_code,league_code,league_pack,short_code,competition_id,season_id,membership_status,secondary_competition_ids
cz-bohemians-1905-b,Tréninkové centrum Bohemians Uhříněves,Bohemians 1905 B,Bohemian Football League - Gruppe A,Prague,50.031,14.596,cz,cz-bohemian-football-league-a,czech_top_3,B1B,cz-bohemian-football-league-a,2026-27,active,
cz-chrudim,Za Vodojemem,MFK Chrudim,Bohemian Football League - Gruppe B,Chrudim,49.9515,15.7917,cz,cz-bohemian-football-league-b,czech_top_3,CHR,cz-bohemian-football-league-b,2026-27,active,
cz-dukla-prague,Stadion Juliska,FK Dukla Prague,2. liga,Prague,50.104,14.388,cz,cz-2-liga,czech_top_3,DP,cz-2-liga,2026-27,active,
cz-dukla-prague-b,Stadion Juliska,FK Dukla Prague B,Bohemian Football League - Gruppe A,Prague,50.104,14.388,cz,cz-bohemian-football-league-a,czech_top_3,DPB,cz-bohemian-football-league-a,2026-27,active,
cz-dynamo-ceske-budejovice,Stadion Střelecký ostrov,SK Dynamo České Budějovice,Bohemian Football League - Gruppe A,České Budějovice,48.974,14.4717,cz,cz-bohemian-football-league-a,czech_top_3,DCB,cz-bohemian-football-league-a,2026-27,active,
cz-dynamo-ceske-budejovice-b,SCM Složiště,SK Dynamo České Budějovice B,Bohemian Football League - Gruppe A,České Budějovice,48.994,14.499,cz,cz-bohemian-football-league-a,czech_top_3,DCB,cz-bohemian-football-league-a,2026-27,active,
cz-frydek-mistek,Stadion Stovky,FK Frýdek-Místek,Moravian-Silesian Football League,Frýdek-Místek,49.6885,18.3502,cz,cz-moravian-silesian-football-league,czech_top_3,FM,cz-moravian-silesian-football-league,2026-27,active,
cz-hanacka-slavia-kromeriz,Stadion Jožky Silného,SK Hanácká Slavia Kroměříž,2. liga,Kroměříž,49.2984,17.388,cz,cz-2-liga,czech_top_3,HSK,cz-2-liga,2026-27,active,
cz-hlucin,Městský fotbalový stadion Hlučín,FC Hlučín,Moravian-Silesian Football League,Hlučín,49.8987,18.1917,cz,cz-moravian-silesian-football-league,czech_top_3,HLU,cz-moravian-silesian-football-league,2026-27,active,
cz-hodonin,Stadion U Červených domků,FK Hodonín,Moravian-Silesian Football League,Hodonín,48.859,17.128,cz,cz-moravian-silesian-football-league,czech_top_3,HOD,cz-moravian-silesian-football-league,2026-27,active,
cz-hradec-kralove,Malšovická aréna,FC Hradec Králové,1. liga,Hradec Králové,50.2094,15.8495,cz,cz-1-liga,czech_top_3,HK,cz-1-liga,2026-27,active,
cz-hradec-kralove-b,Areál Háječek,FC Hradec Králové B,Bohemian Football League - Gruppe B,Hradec Králové,50.2036,15.8372,cz,cz-bohemian-football-league-b,czech_top_3,HKB,cz-bohemian-football-league-b,2026-27,active,
cz-hranice,Stadion SK Hranice,SK Hranice,Moravian-Silesian Football League,Hranice,49.548,17.735,cz,cz-moravian-silesian-football-league,czech_top_3,HRA,cz-moravian-silesian-football-league,2026-27,active,
cz-jablonec,Stadion Střelnice,FK Jablonec,1. liga,Jablonec nad Nisou,50.721,15.173,cz,cz-1-liga,czech_top_3,JAB,cz-1-liga,2026-27,active,
cz-jablonec-b,Stadion Střelnice,FK Jablonec B,Bohemian Football League - Gruppe B,Jablonec nad Nisou,50.721,15.173,cz,cz-bohemian-football-league-b,czech_top_3,JB,cz-bohemian-football-league-b,2026-27,active,
cz-jiskra-domazlice,Stadion Střelnice Domažlice,TJ Jiskra Domažlice,Bohemian Football League - Gruppe A,Domažlice,49.438,12.929,cz,cz-bohemian-football-league-a,czech_top_3,JD,cz-bohemian-football-league-a,2026-27,active,
cz-jiskra-usti-nad-orlici,Stadion TJ Jiskra Ústí nad Orlicí,TJ Jiskra Ústí nad Orlicí,Bohemian Football League - Gruppe B,Ústí nad Orlicí,49.9758,16.3931,cz,cz-bohemian-football-league-b,czech_top_3,JUN,cz-bohemian-football-league-b,2026-27,active,
cz-karvina,Městský stadion Karviná,MFK Karviná,2. liga,Karviná,49.8495,18.5554,cz,cz-2-liga,czech_top_3,KAR,cz-2-liga,2026-27,active,
cz-karvina-b,Kovona Karviná,MFK Karviná B,Moravian-Silesian Football League,Karviná,49.861,18.548,cz,cz-moravian-silesian-football-league,czech_top_3,KB,cz-moravian-silesian-football-league,2026-27,active,
cz-kladno,Stadion Františka Kloze,SK Kladno,2. liga,Kladno,50.143,14.102,cz,cz-2-liga,czech_top_3,KLA,cz-2-liga,2026-27,active,
cz-kraluv-dvur,Městský stadion Králův Dvůr,FK Králův Dvůr,Bohemian Football League - Gruppe A,Králův Dvůr,49.9469,14.0347,cz,cz-bohemian-football-league-a,czech_top_3,KD,cz-bohemian-football-league-a,2026-27,active,
cz-loko-prague,Stadion Loko Vltavín,FK Loko Prague,Bohemian Football League - Gruppe A,Prague,50.11,14.451,cz,cz-bohemian-football-league-a,czech_top_3,LP,cz-bohemian-football-league-a,2026-27,active,
cz-mlada-boleslav,Lokotrans Aréna,FK Mladá Boleslav,1. liga,Mladá Boleslav,50.4185,14.9135,cz,cz-1-liga,czech_top_3,MB,cz-1-liga,2026-27,active,
cz-mlada-boleslav-b,Městský stadion Mladá Boleslav,FK Mladá Boleslav B,Bohemian Football League - Gruppe B,Mladá Boleslav,50.4185,14.9135,cz,cz-bohemian-football-league-b,czech_top_3,MBB,cz-bohemian-football-league-b,2026-27,active,
cz-motorlet-prague,Stadion Motorlet,FK Motorlet Prague,Bohemian Football League - Gruppe A,Prague,50.0645,14.3428,cz,cz-bohemian-football-league-a,czech_top_3,MP,cz-bohemian-football-league-a,2026-27,active,
cz-neratovice-byskovice,Stadion Neratovice,FK Neratovice-Byškovice,Bohemian Football League - Gruppe B,Neratovice,50.2575,14.5158,cz,cz-bohemian-football-league-b,czech_top_3,NB,cz-bohemian-football-league-b,2026-27,active,
cz-opava,Stadion v Městských sadech,SFC Opava,2. liga,Opava,49.9356,17.9047,cz,cz-2-liga,czech_top_3,OPA,cz-2-liga,2026-27,active,
cz-pardubice,CFIG Arena,FK Pardubice,1. liga,Pardubice,50.0354,15.7794,cz,cz-1-liga,czech_top_3,PAR,cz-1-liga,2026-27,active,
cz-pardubice-b,Stadion K Vinici,FK Pardubice B,Nedrykkere,Pardubice,50.0354,15.7794,cz,,czech_top_3,PB,,2026-27,relegated,
cz-petrin-plzen,Stadion Petřín Plzeň,SK Petřín Plzeň,Bohemian Football League - Gruppe A,Plzeň,49.739,13.35,cz,cz-bohemian-football-league-a,czech_top_3,PP,cz-bohemian-football-league-a,2026-27,active,
cz-pisek,Městský sportovní areál Písek,FC Písek,Bohemian Football League - Gruppe A,Písek,49.3089,14.148,cz,cz-bohemian-football-league-a,czech_top_3,PIS,cz-bohemian-football-league-a,2026-27,active,
cz-polanka-nad-odrou,Stadion SK Polanka nad Odrou,SK Polanka nad Odrou,Moravian-Silesian Football League,Polanka nad Odrou,49.7895,18.1805,cz,cz-moravian-silesian-football-league,czech_top_3,PNO,cz-moravian-silesian-football-league,2026-27,active,
cz-pribram,Na Litavce,FK Příbram,2. liga,Příbram,49.693,14.011,cz,cz-2-liga,czech_top_3,PRI,cz-2-liga,2026-27,active,
cz-pribram-akademie,Na Litavce,Příbram akademie,Bohemian Football League - Gruppe A,Příbram,49.693,14.011,cz,cz-bohemian-football-league-a,czech_top_3,PA,cz-bohemian-football-league-a,2026-27,active,
cz-prostejov,Stadion Za Místním nádražím,1. SK Prostějov,2. liga,Prostějov,49.469,17.115,cz,cz-2-liga,czech_top_3,PRO,cz-2-liga,2026-27,active,
cz-sellier-and-bellot-vlasim,Stadion Kollárova ulice,FC Sellier & Bellot Vlašim,2. liga,Vlašim,49.7047,14.8986,cz,cz-2-liga,czech_top_3,SAB,cz-2-liga,2026-27,active,
cz-sfk-vrchovina,Stadion Nové Město na Moravě,SFK Vrchovina,Moravian-Silesian Football League,Nové Město na Moravě,49.561,16.074,cz,cz-moravian-silesian-football-league,czech_top_3,SV,cz-moravian-silesian-football-league,2026-27,active,
cz-sigma-olomouc,Andrův stadion,SK Sigma Olomouc,1. liga,Olomouc,49.599,17.2508,cz,cz-1-liga,czech_top_3,SO,cz-1-liga,2026-27,active,
cz-sigma-olomouc-b,Andrův stadion,SK Sigma Olomouc B,Moravian-Silesian Football League,Olomouc,49.599,17.2508,cz,cz-moravian-silesian-football-league,czech_top_3,SOB,cz-moravian-silesian-football-league,2026-27,active,
cz-silon-taborsko,Stadion v Kvapilově ulici,FC Silon Táborsko,2. liga,Tábor,49.4142,14.6615,cz,cz-2-liga,czech_top_3,ST,cz-2-liga,2026-27,active,
cz-silon-taborsko-akademie,Sportovní areál Soukeník,FC Silon Táborsko akademie,Bohemian Football League - Gruppe A,Sezimovo Ústí,49.3999,14.7007,cz,cz-bohemian-football-league-a,czech_top_3,STA,cz-bohemian-football-league-a,2026-27,active,
cz-slavia-prague,Fortuna Arena,SK Slavia Prague,1. liga,Prague,50.0675,14.4715,cz,cz-1-liga,czech_top_3,SP,cz-1-liga,2026-27,active,
cz-slavia-prague-b,Stadion Olympia Radotín,SK Slavia Prague B,2. liga,Prague,49.9841,14.3566,cz,cz-2-liga,czech_top_3,SPB,cz-2-liga,2026-27,active,
cz-slavia-prague-c,Stadion Horní Počernice,SK Slavia Prague C,Bohemian Football League - Gruppe A,Prague,50.1156,14.612,cz,cz-bohemian-football-league-a,czech_top_3,SPC,cz-bohemian-football-league-a,2026-27,active,
cz-slovacko,Městský fotbalový stadion Miroslava Valenty,1. FC Slovácko,1. liga,Uherské Hradiště,49.0688,17.4706,cz,cz-1-liga,czech_top_3,SLO,cz-1-liga,2026-27,active,
cz-slovacko-b,Širůch Staré Město,1. FC Slovácko B,Moravian-Silesian Football League,Staré Město,49.0764,17.4436,cz,cz-moravian-silesian-football-league,czech_top_3,SB,cz-moravian-silesian-football-league,2026-27,active,
cz-slovan-liberec,Stadion u Nisy,FC Slovan Liberec,1. liga,Liberec,50.7705,15.0585,cz,cz-1-liga,czech_top_3,SL,cz-1-liga,2026-27,active,
cz-slovan-liberec-b,Stadion u Nisy,FC Slovan Liberec B,Bohemian Football League - Gruppe B,Liberec,50.7705,15.0585,cz,cz-bohemian-football-league-b,czech_top_3,SLB,cz-bohemian-football-league-b,2026-27,active,
cz-slovan-velvary,Stadion FC Slovan Velvary,FC Slovan Velvary,Bohemian Football League - Gruppe B,Velvary,50.2809,14.2343,cz,cz-bohemian-football-league-b,czech_top_3,SV,cz-bohemian-football-league-b,2026-27,active,
cz-sokol-brozany,Stadion Sokol Brozany,SK Sokol Brozany,Bohemian Football League - Gruppe B,Brozany nad Ohří,50.4562,14.1673,cz,cz-bohemian-football-league-b,czech_top_3,SB,cz-bohemian-football-league-b,2026-27,active,
cz-sokol-hostoun,Stadion Sokol Hostouň,Sokol Hostouň,Bohemian Football League - Gruppe A,Hostouň,50.1128,14.201,cz,cz-bohemian-football-league-a,czech_top_3,SH,cz-bohemian-football-league-a,2026-27,active,
cz-sparta-kolin,Městský stadion Kolín,SK Sparta Kolín,Bohemian Football League - Gruppe B,Kolín,50.0272,15.2012,cz,cz-bohemian-football-league-b,czech_top_3,SK,cz-bohemian-football-league-b,2026-27,active,
cz-sparta-prague,epet ARENA,AC Sparta Prague,1. liga,Prague,50.0997,14.4166,cz,cz-1-liga,czech_top_3,SP,cz-1-liga,2026-27,active,
cz-sparta-prague-b,eFotbal Arena,AC Sparta Prague B,Bohemian Football League - Gruppe A,Prague,50.0829,14.4619,cz,cz-bohemian-football-league-a,czech_top_3,SPB,cz-bohemian-football-league-a,2026-27,active,
cz-start-brno,Hřiště TJ Start Brno,TJ Start Brno,Moravian-Silesian Football League,Brno,49.221,16.593,cz,cz-moravian-silesian-football-league,czech_top_3,SB,cz-moravian-silesian-football-league,2026-27,active,
cz-tatran-bohunice,Stadion Tatran Bohunice,TJ Tatran Bohunice,Moravian-Silesian Football League,Brno,49.169,16.575,cz,cz-moravian-silesian-football-league,czech_top_3,TB,cz-moravian-silesian-football-league,2026-27,active,
cz-teplice,Na Stínadlech,FK Teplice,1. liga,Teplice,50.64,13.817,cz,cz-1-liga,czech_top_3,TEP,cz-1-liga,2026-27,active,
cz-teplice-b,Na Stínadlech,FK Teplice B,Bohemian Football League - Gruppe B,Teplice,50.64,13.817,cz,cz-bohemian-football-league-b,czech_top_3,TB,cz-bohemian-football-league-b,2026-27,active,
cz-trinec,Stadion Rudolfa Labaje,FK Třinec,2. liga,Třinec,49.6779,18.6713,cz,cz-2-liga,czech_top_3,TRI,cz-2-liga,2026-27,active,
cz-unicov,Stadion SK Uničov,SK Uničov,Moravian-Silesian Football League,Uničov,49.77,17.121,cz,cz-moravian-silesian-football-league,czech_top_3,UNI,cz-moravian-silesian-football-league,2026-27,active,
cz-unie-hlubina,Areál TJ Unie Hlubina,TJ Unie Hlubina,Moravian-Silesian Football League,Ostrava,49.8216,18.271,cz,cz-moravian-silesian-football-league,czech_top_3,UH,cz-moravian-silesian-football-league,2026-27,active,
cz-varnsdorf,Městský stadion v Kotlině,FK Varnsdorf,Bohemian Football League - Gruppe B,Varnsdorf,50.9077,14.6186,cz,cz-bohemian-football-league-b,czech_top_3,VAR,cz-bohemian-football-league-b,2026-27,active,
cz-velke-hamry,Stadion Velké Hamry,TJ Velké Hamry,Bohemian Football League - Gruppe B,Velké Hamry,50.713,15.304,cz,cz-bohemian-football-league-b,czech_top_3,VH,cz-bohemian-football-league-b,2026-27,active,
cz-viagem-usti-nad-labem,Městský stadion Ústí nad Labem,FK Viagem Ústí nad Labem,2. liga,Ústí nad Labem,50.6794,14.0446,cz,cz-2-liga,czech_top_3,VUN,cz-2-liga,2026-27,active,
cz-viktoria-plzen,Doosan Arena,FC Viktoria Plzeň,1. liga,Plzeň,49.7483,13.3865,cz,cz-1-liga,czech_top_3,VP,cz-1-liga,2026-27,active,
cz-viktoria-plzen-b,Stadion Luční ulice,FC Viktoria Plzeň B,Bohemian Football League - Gruppe A,Plzeň,49.736,13.382,cz,cz-bohemian-football-league-a,czech_top_3,VPB,cz-bohemian-football-league-a,2026-27,active,
cz-viktoria-zizkov,eFotbal Arena,FK Viktoria Žižkov,2. liga,Prague,50.0829,14.4619,cz,cz-2-liga,czech_top_3,VZ,cz-2-liga,2026-27,active,
cz-vitkovice,Stadion Vítkovice,MFK Vítkovice,Moravian-Silesian Football League,Ostrava,49.796,18.2549,cz,cz-moravian-silesian-football-league,czech_top_3,VIT,cz-moravian-silesian-football-league,2026-27,active,
cz-vsetin,Stadion Tyršova ulice,FC Vsetín,Moravian-Silesian Football League,Vsetín,49.339,17.997,cz,cz-moravian-silesian-football-league,czech_top_3,VSE,cz-moravian-silesian-football-league,2026-27,active,
cz-vysocina-jihlava,Stadion v Jiráskově ulici,FC Vysočina Jihlava,2. liga,Jihlava,49.399,15.59,cz,cz-2-liga,czech_top_3,VJ,cz-2-liga,2026-27,active,
cz-zapy,Hřiště SK Zápy,SK Zápy,Bohemian Football League - Gruppe B,Zápy,50.1604,14.6797,cz,cz-bohemian-football-league-b,czech_top_3,ZAP,cz-bohemian-football-league-b,2026-27,active,
cz-zbrojovka-brno,Městský fotbalový stadion Srbská,FC Zbrojovka Brno,1. liga,Brno,49.2278,16.5837,cz,cz-1-liga,czech_top_3,ZB,cz-1-liga,2026-27,active,
cz-zbrojovka-brno-b,Městský fotbalový stadion Srbská,FC Zbrojovka Brno B,Moravian-Silesian Football League,Brno,49.2278,16.5837,cz,cz-moravian-silesian-football-league,czech_top_3,ZBB,cz-moravian-silesian-football-league,2026-27,active,
cz-zlin,Letná Stadion Zlín,FC Zlín,1. liga,Zlín,49.2302,17.67,cz,cz-1-liga,czech_top_3,ZLI,cz-1-liga,2026-27,active,
cz-zlin-b,Tréninkový areál Vršava,FC Zlín B,Moravian-Silesian Football League,Zlín,49.236,17.674,cz,cz-moravian-silesian-football-league,czech_top_3,ZB,cz-moravian-silesian-football-league,2026-27,active,
